age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit,was_previously_contacted,age_band,has_any_loan,call_intensity,pdays_bucket,month_index,month_sin,month_cos,balance_per_age
39,services,divorced,secondary,no,0,1,0,cellular,13,apr,1006,2,-1,0,unknown,yes,0,35-49,1,2.0,never,4,0.8660254037844387,-0.49999999999999983,0.0
42,blue-collar,married,primary,no,2103,1,0,cellular,13,apr,384,2,-1,0,unknown,yes,0,35-49,1,2.0,never,4,0.8660254037844387,-0.49999999999999983,50.07142857142857
35,management,single,tertiary,no,1599,1,1,cellular,13,apr,407,1,-1,0,unknown,yes,0,25-34,1,1.0,never,4,0.8660254037844387,-0.49999999999999983,45.68571428571428
34,technician,single,tertiary,no,925,1,0,cellular,13,apr,709,1,-1,0,unknown,yes,0,25-34,1,1.0,never,4,0.8660254037844387,-0.49999999999999983,27.205882352941178
26,management,single,tertiary,no,-3,0,0,cellular,13,apr,1022,2,-1,0,unknown,yes,0,25-34,0,2.0,never,4,0.8660254037844387,-0.49999999999999983,-0.11538461538461539
29,services,divorced,secondary,no,84,1,0,cellular,13,apr,1101,2,-1,0,unknown,yes,0,25-34,1,2.0,never,4,0.8660254037844387,-0.49999999999999983,2.896551724137931
44,self-employed,single,tertiary,no,1367,1,0,cellular,13,apr,1232,3,146,1,other,yes,1,35-49,1,1.5,>90d,4,0.8660254037844387,-0.49999999999999983,31.068181818181817
34,management,married,tertiary,no,703,1,0,cellular,14,apr,342,1,-1,0,unknown,yes,0,25-34,1,1.0,never,4,0.8660254037844387,-0.49999999999999983,20.676470588235293
33,management,married,tertiary,no,0,1,0,cellular,14,apr,535,3,328,1,failure,yes,1,25-34,1,1.5,>90d,4,0.8660254037844387,-0.49999999999999983,0.0
34,management,single,tertiary,no,2646,0,0,cellular,14,apr,142,1,-1,0,unknown,yes,0,25-34,0,1.0,never,4,0.8660254037844387,-0.49999999999999983,77.82352941176471
33,admin.,single,secondary,no,572,1,0,cellular,14,apr,344,1,74,2,failure,yes,1,25-34,1,0.3333333333333333,31–90d,4,0.8660254037844387,-0.49999999999999983,17.333333333333332
22,student,single,secondary,no,107,0,0,cellular,14,apr,125,1,-1,0,unknown,yes,0,<25,0,1.0,never,4,0.8660254037844387,-0.49999999999999983,4.863636363636363
32,technician,married,secondary,no,765,1,1,cellular,14,apr,850,2,-1,0,unknown,yes,0,25-34,1,2.0,never,4,0.8660254037844387,-0.49999999999999983,23.90625
36,services,single,secondary,no,-253,1,0,cellular,14,apr,1073,1,-1,0,unknown,yes,0,35-49,1,1.0,never,4,0.8660254037844387,-0.49999999999999983,-7.027777777777778
44,admin.,divorced,secondary,no,0,0,0,cellular,14,apr,1594,1,148,1,failure,yes,1,35-49,0,0.5,>90d,4,0.8660254037844387,-0.49999999999999983,0.0
65,retired,married,secondary,no,2,0,0,cellular,14,apr,450,1,-1,0,unknown,yes,0,50-64,0,1.0,never,4,0.8660254037844387,-0.49999999999999983,0.03076923076923077
61,self-employed,divorced,tertiary,no,6,1,0,cellular,14,apr,133,2,-1,0,unknown,yes,0,50-64,1,2.0,never,4,0.8660254037844387,-0.49999999999999983,0.09836065573770492
41,housemaid,married,primary,no,0,0,0,cellular,14,apr,168,1,-1,0,unknown,yes,0,35-49,0,1.0,never,4,0.8660254037844387,-0.49999999999999983,0.0
24,management,married,unknown,no,448,0,0,cellular,14,apr,324,1,-1,0,unknown,yes,0,<25,0,1.0,never,4,0.8660254037844387,-0.49999999999999983,18.666666666666668
77,retired,divorced,tertiary,no,4659,0,0,cellular,14,apr,161,1,-1,0,unknown,yes,0,65+,0,1.0,never,4,0.8660254037844387,-0.49999999999999983,60.506493506493506
62,housemaid,married,tertiary,no,1528,0,0,cellular,14,apr,496,1,-1,0,unknown,yes,0,50-64,0,1.0,never,4,0.8660254037844387,-0.49999999999999983,24.64516129032258
30,unemployed,married,tertiary,no,330,0,0,cellular,14,apr,111,1,-1,0,unknown,yes,0,25-34,0,1.0,never,4,0.8660254037844387,-0.49999999999999983,11.0
29,admin.,single,secondary,no,731,0,0,cellular,14,apr,107,3,-1,0,unknown,yes,0,25-34,0,3.0,never,4,0.8660254037844387,-0.49999999999999983,25.20689655172414
29,unemployed,single,secondary,no,25,0,0,cellular,14,apr,207,2,-1,0,unknown,yes,0,25-34,0,2.0,never,4,0.8660254037844387,-0.49999999999999983,0.8620689655172413
65,management,married,secondary,no,587,0,0,cellular,15,apr,223,2,-1,0,unknown,yes,0,50-64,0,2.0,never,4,0.8660254037844387,-0.49999999999999983,9.03076923076923
43,services,married,primary,no,2557,1,0,telephone,15,apr,165,2,327,3,failure,yes,1,35-49,1,0.5,>90d,4,0.8660254037844387,-0.49999999999999983,59.46511627906977
70,retired,divorced,primary,no,275,0,0,cellular,15,apr,82,1,-1,0,unknown,yes,0,65+,0,1.0,never,4,0.8660254037844387,-0.49999999999999983,3.9285714285714284
32,services,married,secondary,no,1129,1,0,cellular,15,apr,903,2,341,2,failure,yes,1,25-34,1,0.6666666666666666,>90d,4,0.8660254037844387,-0.49999999999999983,35.28125
46,technician,married,secondary,no,2149,1,0,cellular,15,apr,282,2,-1,0,unknown,yes,0,35-49,1,2.0,never,4,0.8660254037844387,-0.49999999999999983,46.71739130434783
33,admin.,married,secondary,no,855,0,0,cellular,15,apr,110,1,-1,0,unknown,yes,0,25-34,0,1.0,never,4,0.8660254037844387,-0.49999999999999983,25.90909090909091
57,services,married,primary,no,491,1,0,cellular,15,apr,1217,3,-1,0,unknown,yes,0,50-64,1,3.0,never,4,0.8660254037844387,-0.49999999999999983,8.614035087719298
62,blue-collar,married,secondary,no,180,0,0,cellular,15,apr,389,2,-1,0,unknown,yes,0,50-64,0,2.0,never,4,0.8660254037844387,-0.49999999999999983,2.903225806451613
32,services,single,secondary,no,133,0,0,cellular,15,apr,171,1,-1,0,unknown,yes,0,25-34,0,1.0,never,4,0.8660254037844387,-0.49999999999999983,4.15625
39,blue-collar,single,secondary,no,649,1,0,cellular,15,apr,668,1,-1,0,unknown,yes,0,35-49,1,1.0,never,4,0.8660254037844387,-0.49999999999999983,16.641025641025642
76,housemaid,divorced,primary,no,1411,0,0,telephone,15,apr,170,3,-1,0,unknown,yes,0,65+,0,3.0,never,4,0.8660254037844387,-0.49999999999999983,18.56578947368421
36,admin.,single,secondary,no,11174,1,0,cellular,15,apr,953,1,-1,0,unknown,yes,0,35-49,1,1.0,never,4,0.8660254037844387,-0.49999999999999983,310.3888888888889
27,technician,single,secondary,no,439,1,0,cellular,15,apr,1038,2,-1,0,unknown,yes,0,25-34,1,2.0,never,4,0.8660254037844387,-0.49999999999999983,16.25925925925926
38,management,single,tertiary,no,6158,1,0,cellular,15,apr,139,5,145,9,failure,yes,1,35-49,1,0.5,>90d,4,0.8660254037844387,-0.49999999999999983,162.05263157894737
56,blue-collar,married,primary,no,3498,0,0,cellular,15,apr,264,2,-1,0,unknown,yes,0,50-64,0,2.0,never,4,0.8660254037844387,-0.49999999999999983,62.464285714285715
51,unemployed,married,tertiary,no,1801,0,0,cellular,16,apr,838,3,-1,0,unknown,yes,0,50-64,0,3.0,never,4,0.8660254037844387,-0.49999999999999983,35.31372549019608
39,management,married,tertiary,no,937,0,0,cellular,16,apr,144,4,-1,0,unknown,yes,0,35-49,0,4.0,never,4,0.8660254037844387,-0.49999999999999983,24.025641025641026
35,management,divorced,tertiary,no,26,0,0,cellular,16,apr,78,2,-1,0,unknown,yes,0,25-34,0,2.0,never,4,0.8660254037844387,-0.49999999999999983,0.7428571428571429
32,blue-collar,married,secondary,yes,-53,1,0,cellular,16,apr,648,1,272,1,other,yes,1,25-34,1,0.5,>90d,4,0.8660254037844387,-0.49999999999999983,-1.65625
51,housemaid,married,unknown,no,2337,1,0,cellular,16,apr,251,2,266,3,other,yes,1,50-64,1,0.5,>90d,4,0.8660254037844387,-0.49999999999999983,45.8235294117647
37,technician,married,secondary,no,1762,0,0,cellular,16,apr,334,2,-1,0,unknown,yes,0,35-49,0,2.0,never,4,0.8660254037844387,-0.49999999999999983,47.62162162162162
52,entrepreneur,single,tertiary,no,3469,1,0,cellular,16,apr,583,1,147,1,success,yes,1,50-64,1,0.5,>90d,4,0.8660254037844387,-0.49999999999999983,66.71153846153847
35,technician,married,secondary,no,545,1,0,cellular,16,apr,1579,1,234,4,failure,yes,1,25-34,1,0.2,>90d,4,0.8660254037844387,-0.49999999999999983,15.571428571428571
47,admin.,married,secondary,no,3480,0,0,cellular,16,apr,443,1,-1,0,unknown,yes,0,35-49,0,1.0,never,4,0.8660254037844387,-0.49999999999999983,74.04255319148936
31,technician,married,secondary,no,183,0,0,cellular,16,apr,495,1,-1,0,unknown,yes,0,25-34,0,1.0,never,4,0.8660254037844387,-0.49999999999999983,5.903225806451613
49,services,married,secondary,no,2416,1,0,cellular,16,apr,1366,1,-1,0,unknown,yes,0,35-49,1,1.0,never,4,0.8660254037844387,-0.49999999999999983,49.30612244897959
30,management,single,tertiary,no,424,0,0,cellular,16,apr,298,4,-1,0,unknown,yes,0,25-34,0,4.0,never,4,0.8660254037844387,-0.49999999999999983,14.133333333333333
35,blue-collar,single,secondary,no,0,1,0,cellular,16,apr,1174,1,345,4,other,yes,1,25-34,1,0.2,>90d,4,0.8660254037844387,-0.49999999999999983,0.0
44,management,married,primary,no,294,0,0,cellular,16,apr,165,3,-1,0,unknown,yes,0,35-49,0,3.0,never,4,0.8660254037844387,-0.49999999999999983,6.681818181818182
42,blue-collar,married,secondary,no,1598,1,1,cellular,16,apr,1463,2,-1,0,unknown,yes,0,35-49,1,2.0,never,4,0.8660254037844387,-0.49999999999999983,38.04761904761905
29,management,single,tertiary,no,268,0,0,cellular,16,apr,667,1,-1,0,unknown,yes,0,25-34,0,1.0,never,4,0.8660254037844387,-0.49999999999999983,9.241379310344827
42,technician,divorced,secondary,no,214,0,0,cellular,16,apr,127,1,-1,0,unknown,yes,0,35-49,0,1.0,never,4,0.8660254037844387,-0.49999999999999983,5.095238095238095
43,management,married,tertiary,no,240,1,0,cellular,16,apr,453,1,-1,0,unknown,yes,0,35-49,1,1.0,never,4,0.8660254037844387,-0.49999999999999983,5.5813953488372094
36,technician,single,secondary,no,2511,1,0,cellular,16,apr,700,5,-1,0,unknown,yes,0,35-49,1,5.0,never,4,0.8660254037844387,-0.49999999999999983,69.75
36,technician,married,tertiary,no,4596,1,0,cellular,16,apr,901,2,-1,0,unknown,yes,0,35-49,1,2.0,never,4,0.8660254037844387,-0.49999999999999983,127.66666666666667
32,services,married,secondary,no,1273,1,0,cellular,16,apr,1365,2,328,1,failure,yes,1,25-34,1,1.0,>90d,4,0.8660254037844387,-0.49999999999999983,39.78125
54,technician,married,secondary,no,3994,0,1,cellular,16,apr,299,2,-1,0,unknown,yes,0,50-64,1,2.0,never,4,0.8660254037844387,-0.49999999999999983,73.96296296296296
50,management,married,tertiary,no,469,0,0,cellular,16,apr,161,1,-1,0,unknown,yes,0,35-49,0,1.0,never,4,0.8660254037844387,-0.49999999999999983,9.38
32,technician,single,tertiary,no,932,1,0,cellular,16,apr,944,1,318,1,failure,yes,1,25-34,1,0.5,>90d,4,0.8660254037844387,-0.49999999999999983,29.125
28,student,single,tertiary,no,844,0,0,cellular,16,apr,551,2,-1,0,unknown,yes,0,25-34,0,2.0,never,4,0.8660254037844387,-0.49999999999999983,30.142857142857142
40,services,divorced,primary,no,471,1,0,cellular,16,apr,1156,1,345,2,failure,yes,1,35-49,1,0.3333333333333333,>90d,4,0.8660254037844387,-0.49999999999999983,11.775
34,admin.,single,secondary,no,63,1,0,cellular,17,apr,678,1,-1,0,unknown,yes,0,25-34,1,1.0,never,4,0.8660254037844387,-0.49999999999999983,1.8529411764705883
52,retired,divorced,primary,no,-779,1,1,cellular,17,apr,709,1,-1,0,unknown,yes,0,50-64,1,1.0,never,4,0.8660254037844387,-0.49999999999999983,-14.98076923076923
35,blue-collar,married,secondary,no,293,1,0,cellular,17,apr,1017,1,325,1,other,yes,1,25-34,1,0.5,>90d,4,0.8660254037844387,-0.49999999999999983,8.371428571428572
32,management,divorced,tertiary,no,294,1,0,cellular,17,apr,1095,1,274,5,success,yes,1,25-34,1,0.16666666666666666,>90d,4,0.8660254037844387,-0.49999999999999983,9.1875
60,management,married,tertiary,no,13546,0,0,cellular,17,apr,452,3,-1,0,unknown,yes,0,50-64,0,3.0,never,4,0.8660254037844387,-0.49999999999999983,225.76666666666668
34,blue-collar,married,primary,no,329,1,0,cellular,17,apr,952,1,343,1,failure,yes,1,25-34,1,0.5,>90d,4,0.8660254037844387,-0.49999999999999983,9.676470588235293
30,admin.,single,secondary,no,69,1,0,cellular,17,apr,997,1,-1,0,unknown,yes,0,25-34,1,1.0,never,4,0.8660254037844387,-0.49999999999999983,2.3
39,self-employed,married,tertiary,no,-3058,1,1,cellular,17,apr,882,3,-1,0,unknown,yes,0,35-49,1,3.0,never,4,0.8660254037844387,-0.49999999999999983,-78.41025641025641
40,services,single,secondary,no,224,1,0,cellular,17,apr,875,2,-1,0,unknown,yes,0,35-49,1,2.0,never,4,0.8660254037844387,-0.49999999999999983,5.6
38,management,married,tertiary,no,165,1,0,cellular,17,apr,526,1,260,2,other,yes,1,35-49,1,0.3333333333333333,>90d,4,0.8660254037844387,-0.49999999999999983,4.342105263157895
35,management,single,tertiary,no,397,1,0,cellular,17,apr,594,1,-1,0,unknown,yes,0,25-34,1,1.0,never,4,0.8660254037844387,-0.49999999999999983,11.342857142857143
37,blue-collar,married,primary,no,3154,1,0,cellular,17,apr,404,1,305,3,failure,yes,1,35-49,1,0.25,>90d,4,0.8660254037844387,-0.49999999999999983,85.24324324324324
29,technician,married,secondary,no,1180,1,0,cellular,17,apr,367,3,323,3,failure,yes,1,25-34,1,0.75,>90d,4,0.8660254037844387,-0.49999999999999983,40.689655172413794
36,technician,single,secondary,yes,-487,1,0,cellular,17,apr,1080,1,-1,0,unknown,yes,0,35-49,1,1.0,never,4,0.8660254037844387,-0.49999999999999983,-13.527777777777779
34,management,married,secondary,yes,879,1,0,cellular,17,apr,712,1,344,1,failure,yes,1,25-34,1,0.5,>90d,4,0.8660254037844387,-0.49999999999999983,25.852941176470587
33,technician,married,secondary,no,806,0,0,cellular,17,apr,108,1,-1,0,unknown,yes,0,25-34,0,1.0,never,4,0.8660254037844387,-0.49999999999999983,24.424242424242426
29,technician,single,secondary,no,674,0,0,cellular,17,apr,170,5,-1,0,unknown,yes,0,25-34,0,5.0,never,4,0.8660254037844387,-0.49999999999999983,23.24137931034483
33,management,married,tertiary,no,0,1,0,cellular,17,apr,378,1,-1,0,unknown,yes,0,25-34,1,1.0,never,4,0.8660254037844387,-0.49999999999999983,0.0
41,self-employed,married,secondary,no,323,1,0,cellular,17,apr,949,2,254,6,other,yes,1,35-49,1,0.2857142857142857,>90d,4,0.8660254037844387,-0.49999999999999983,7.878048780487805
74,retired,married,secondary,no,921,0,0,telephone,17,apr,394,2,-1,0,unknown,yes,0,65+,0,2.0,never,4,0.8660254037844387,-0.49999999999999983,12.445945945945946
53,technician,married,secondary,no,5303,1,0,telephone,17,apr,320,3,180,1,success,yes,1,50-64,1,1.5,>90d,4,0.8660254037844387,-0.49999999999999983,100.05660377358491
38,admin.,married,secondary,no,0,1,1,cellular,17,apr,547,2,-1,0,unknown,yes,0,35-49,1,2.0,never,4,0.8660254037844387,-0.49999999999999983,0.0
41,technician,married,secondary,no,4004,0,0,cellular,17,apr,314,2,-1,0,unknown,yes,0,35-49,0,2.0,never,4,0.8660254037844387,-0.49999999999999983,97.65853658536585
52,technician,married,secondary,no,386,0,0,cellular,20,apr,438,1,-1,0,unknown,yes,0,50-64,0,1.0,never,4,0.8660254037844387,-0.49999999999999983,7.423076923076923
40,technician,married,primary,no,284,1,0,cellular,20,apr,1332,2,-1,0,unknown,yes,0,35-49,1,2.0,never,4,0.8660254037844387,-0.49999999999999983,7.1
32,entrepreneur,married,secondary,no,-242,1,0,cellular,20,apr,1202,3,-1,0,unknown,yes,0,25-34,1,3.0,never,4,0.8660254037844387,-0.49999999999999983,-7.5625
28,technician,married,secondary,no,1086,1,0,cellular,20,apr,1112,3,-1,0,unknown,yes,0,25-34,1,3.0,never,4,0.8660254037844387,-0.49999999999999983,38.785714285714285
28,management,single,secondary,no,2840,0,0,cellular,20,apr,227,5,-1,0,unknown,yes,0,25-34,0,5.0,never,4,0.8660254037844387,-0.49999999999999983,101.42857142857143
35,management,married,tertiary,no,43,1,0,cellular,20,apr,860,1,-1,0,unknown,yes,0,25-34,1,1.0,never,4,0.8660254037844387,-0.49999999999999983,1.2285714285714286
46,management,married,primary,no,3229,1,0,cellular,20,apr,1550,1,-1,0,unknown,yes,0,35-49,1,1.0,never,4,0.8660254037844387,-0.49999999999999983,70.19565217391305
50,unknown,married,primary,no,341,1,1,cellular,20,apr,670,4,340,2,success,yes,1,35-49,1,1.3333333333333333,>90d,4,0.8660254037844387,-0.49999999999999983,6.82
44,blue-collar,single,secondary,no,0,0,0,cellular,20,apr,133,1,-1,0,unknown,yes,0,35-49,0,1.0,never,4,0.8660254037844387,-0.49999999999999983,0.0
29,blue-collar,divorced,secondary,no,-19,1,0,cellular,20,apr,712,4,-1,0,unknown,yes,0,25-34,1,4.0,never,4,0.8660254037844387,-0.49999999999999983,-0.6551724137931034
61,retired,married,secondary,no,243,0,0,cellular,20,apr,194,1,-1,0,unknown,yes,0,50-64,0,1.0,never,4,0.8660254037844387,-0.49999999999999983,3.9836065573770494
70,retired,married,secondary,no,2575,0,0,telephone,20,apr,216,2,-1,0,unknown,yes,0,65+,0,2.0,never,4,0.8660254037844387,-0.49999999999999983,36.785714285714285
44,blue-collar,married,secondary,yes,105,1,0,cellular,20,apr,586,1,-1,0,unknown,yes,0,35-49,1,1.0,never,4,0.8660254037844387,-0.49999999999999983,2.3863636363636362
59,management,married,tertiary,no,0,1,1,cellular,20,apr,392,1,-1,0,unknown,yes,0,50-64,1,1.0,never,4,0.8660254037844387,-0.49999999999999983,0.0
45,blue-collar,married,primary,yes,-443,1,1,cellular,20,apr,691,1,-1,0,unknown,yes,0,35-49,1,1.0,never,4,0.8660254037844387,-0.49999999999999983,-9.844444444444445
39,technician,married,tertiary,no,1524,0,0,cellular,20,apr,567,1,-1,0,unknown,yes,0,35-49,0,1.0,never,4,0.8660254037844387,-0.49999999999999983,39.07692307692308
36,blue-collar,married,primary,no,1925,1,0,cellular,20,apr,904,2,-1,0,unknown,yes,0,35-49,1,2.0,never,4,0.8660254037844387,-0.49999999999999983,53.47222222222222
78,retired,married,primary,no,240,0,0,cellular,20,apr,325,1,-1,0,unknown,yes,0,65+,0,1.0,never,4,0.8660254037844387,-0.49999999999999983,3.076923076923077
28,technician,single,tertiary,no,387,1,0,cellular,20,apr,205,1,82,1,failure,yes,1,25-34,1,0.5,31–90d,4,0.8660254037844387,-0.49999999999999983,13.821428571428571
50,self-employed,divorced,tertiary,no,13,1,0,cellular,20,apr,76,1,-1,0,unknown,yes,0,35-49,1,1.0,never,4,0.8660254037844387,-0.49999999999999983,0.26
73,retired,divorced,tertiary,no,3203,0,0,cellular,20,apr,148,1,-1,0,unknown,yes,0,65+,0,1.0,never,4,0.8660254037844387,-0.49999999999999983,43.87671232876713
34,management,married,tertiary,no,606,0,0,cellular,20,apr,97,1,-1,0,unknown,yes,0,25-34,0,1.0,never,4,0.8660254037844387,-0.49999999999999983,17.823529411764707
28,student,single,secondary,no,0,0,0,cellular,20,apr,185,1,-1,0,unknown,yes,0,25-34,0,1.0,never,4,0.8660254037844387,-0.49999999999999983,0.0
42,admin.,divorced,secondary,no,527,0,1,cellular,20,apr,112,1,-1,0,unknown,yes,0,35-49,1,1.0,never,4,0.8660254037844387,-0.49999999999999983,12.547619047619047
54,unemployed,divorced,secondary,no,309,0,0,cellular,20,apr,241,1,-1,0,unknown,yes,0,50-64,0,1.0,never,4,0.8660254037844387,-0.49999999999999983,5.722222222222222
27,blue-collar,married,secondary,no,4333,0,0,cellular,20,apr,163,1,-1,0,unknown,yes,0,25-34,0,1.0,never,4,0.8660254037844387,-0.49999999999999983,160.4814814814815
73,retired,married,primary,no,253,0,0,cellular,20,apr,345,1,-1,0,unknown,yes,0,65+,0,1.0,never,4,0.8660254037844387,-0.49999999999999983,3.4657534246575343
33,management,single,tertiary,no,6807,0,0,cellular,20,apr,163,1,-1,0,unknown,yes,0,25-34,0,1.0,never,4,0.8660254037844387,-0.49999999999999983,206.27272727272728
51,entrepreneur,married,tertiary,no,83,0,0,cellular,20,apr,267,2,-1,0,unknown,yes,0,50-64,0,2.0,never,4,0.8660254037844387,-0.49999999999999983,1.6274509803921569
32,management,single,tertiary,no,819,1,0,cellular,20,apr,114,2,-1,0,unknown,yes,0,25-34,1,2.0,never,4,0.8660254037844387,-0.49999999999999983,25.59375
33,technician,married,secondary,no,1968,1,0,cellular,20,apr,1817,3,-1,0,unknown,yes,0,25-34,1,3.0,never,4,0.8660254037844387,-0.49999999999999983,59.63636363636363
26,services,single,secondary,no,136,0,0,cellular,20,apr,120,1,-1,0,unknown,yes,0,25-34,0,1.0,never,4,0.8660254037844387,-0.49999999999999983,5.230769230769231
32,technician,single,secondary,no,1995,1,0,cellular,20,apr,121,1,-1,0,unknown,yes,0,25-34,1,1.0,never,4,0.8660254037844387,-0.49999999999999983,62.34375
41,blue-collar,divorced,primary,no,285,1,0,cellular,20,apr,1272,2,-1,0,unknown,yes,0,35-49,1,2.0,never,4,0.8660254037844387,-0.49999999999999983,6.951219512195122
39,blue-collar,married,unknown,no,621,1,0,cellular,20,apr,1333,5,-1,0,unknown,yes,0,35-49,1,5.0,never,4,0.8660254037844387,-0.49999999999999983,15.923076923076923
24,student,single,secondary,no,597,1,0,cellular,20,apr,943,3,-1,0,unknown,yes,0,<25,1,3.0,never,4,0.8660254037844387,-0.49999999999999983,24.875
37,blue-collar,divorced,secondary,no,0,1,0,cellular,21,apr,146,4,-1,0,unknown,yes,0,35-49,1,4.0,never,4,0.8660254037844387,-0.49999999999999983,0.0
35,management,single,tertiary,no,1750,1,0,cellular,21,apr,333,3,-1,0,unknown,yes,0,25-34,1,3.0,never,4,0.8660254037844387,-0.49999999999999983,50.0
26,student,single,tertiary,no,10086,0,0,cellular,21,apr,110,2,-1,0,unknown,yes,0,25-34,0,2.0,never,4,0.8660254037844387,-0.49999999999999983,387.9230769230769
29,technician,single,secondary,no,3466,0,0,cellular,21,apr,274,1,-1,0,unknown,yes,0,25-34,0,1.0,never,4,0.8660254037844387,-0.49999999999999983,119.51724137931035
63,retired,married,unknown,no,2193,0,0,telephone,21,apr,1348,4,-1,0,unknown,yes,0,50-64,0,4.0,never,4,0.8660254037844387,-0.49999999999999983,34.80952380952381
95,retired,divorced,primary,no,2282,0,0,telephone,21,apr,207,17,-1,0,unknown,yes,0,65+,0,17.0,never,4,0.8660254037844387,-0.49999999999999983,24.021052631578947
65,retired,married,tertiary,no,1973,0,0,telephone,21,apr,396,3,-1,0,unknown,yes,0,50-64,0,3.0,never,4,0.8660254037844387,-0.49999999999999983,30.353846153846153
